title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Fried Chicken a la Max's Restaurant,"Max's Fried Chicken Copycat is golden and crispy on the outside, moist and flavorful on the inside. This iconic chicken psirs well with steamed rice and is sure to be a family favorite!",20minutes,1hour,6,"4 cups water;  cup kosher salt;  cup sugar; 1 large onion, peeled and quartered; 1 head garlic, peeled and crushed; 2 bay leaves; 1 tablespoon peppercorns; 1 whole spring chicken (about 3 to 4 pounds); 2 tablespoons fish sauce; canola oil","In a large saucepan, combine 4 cups of water, sugar, and salt. Bring to a boil, stirring until sugar and salt are dissolved. | Remove from heat and refrigerate until completely cold. Add onion, garlic, bay leaves, and peppercorns. | Add chicken to pot to fully submerge in solution. Refrigerate overnight. | Drain chicken from the brine. Rinse well and pat dry. | Steam for about 30 to 40 minutes or until cooked through but not falling apart. | Remove chicken from heat and refrigerate, uncovered, to cool completely. Brush all over with fish sauce. | In a deep, heavy-bottomed pot, heat about 6-inches deep of oil (enough to fully cover chicken during frying) to 350 F. | Gently add chicken and deep fry, turning as needed, for about 5 to 7 minutes until lightly browned. Remove from pot and drain on paper towels. Allow to rest for about 10 minutes. | Reheat cooking oil back to 350 F. Gently add chicken back into hot oil and deep fry for about 5 to 7 minutes or until golden brown and crisp. | Remove chicken from pot and drain on a wire rack. Allow to rest for about 5 minutes before cutting into serving portions.",423,7,28,31,7,0,0,0,109,1746,359,1,3,212,5,44,2,https://www.kawalingpinoy.com/wp-content/uploads/2017/03/fried-chicken-a-la-maxs-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Mock Pancit Canton Stir-Fry,"Mock Pancit Canton Stir-fry is a delicious way to turn instant ramen noodles into a hearty and tasty meal. Chock full of shrimp, chicken, and veggies, it's an easy weeknight dinner the whole family will love!",10minutes,20minutes,4,"2 packs Lucky Me Instant Pancit Canton or Indomie instant ramen noodles; 1 tablespoon canola oil; 1 onion, peeled and chopped;  pound boneless chicken breast, sliced thinly; 2 pieces Chinese sausage, sliced thin in a bias;  pound shrimp, peeled and deveined; 1 large carrot, peeled and julienned; 1 head broccoli, cut into florets; fried garlic bits; green onions, chopped; calamansi, halved","In a sauce pot over medium heat, cook instant noodles according to package directions. Drain well, reserving about ¼ cup of the liquid. | Add seasoning packet to the drained noodles and toss to fully coat. | In a wide pan over medium heat, heat canola oil. Add onions and cook until softened. | Add chicken and cook, stirring regularly until lightly browned. | Add Chinese sausage and cook, stirring regularly, until lightly browned. | Add shrimp and cook until color changes to pink. | Add broccoli. | Add reserved liquid and continue to cook, stirring regularly, until broccoli florets are tender yet crisp and liquid is absorbed. | Add carrots and cook until tender-crisp. | Add instant noodles and continue to cook, tossing to combine, until heated through. | To serve, transfer to serving plate and garnish with fried garlic bits, green onions, and calamansi, if desired. Serve hot.",348,41,21,12,4,0,0,0,90,1185,773,6,5,3495,140,136,3,https://www.kawalingpinoy.com/wp-content/uploads/2014/11/mock-pancit-canton-stir-fry-instant-ramen-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
Lumpiang Shanghai,"Lumpiang Shanghai is the ultimate appetizer! Golden, crunchy, and filled with ground chicken, water chestnuts, and green onions, these Filipino spring rolls are sure to be a party favorite!",30minutes,10minutes,5,"1 pound ground chicken or pork;  cup green onions, finely chopped; 1 can (8 ounces) water chestnuts, drained and finely chopped; 1 medium carrot, peeled and shredded; 3 cloves garlic, peeled and minced; 1 tablespoon soy sauce; 1 teaspoon salt;  teaspoon ground black pepper; 20 pieces spring roll wrappers; canola oil","In a bowl, combine ground chicken, green onions, water chestnuts, carrots, garlic, soy sauce, salt, and pepper until well distributed. | Separate wrappers into individual sheets and lay on a flat working surface. | Spoon about 1 heaping tablespoon of meat mixture on the lower end of the wrapper, closest to you. | Fold the bottom of wrapper over filling and continue to roll tightly into a thin log about ¾-inch thick. Wet the remaining edge of the wrapper with a dab of water to completely seal. | Repeat with the remaining mixture. Using scissors, cut each lumpia roll into about 3-inch lengths. | In a pan over medium heat, heat about 2-inch deep of oil. Add lumpia in batches and cook turning on sides as needed, for about 3 to 4 minutes or until golden brown and crisp and meat is cooked through. | Using a slotted spoon or tongs, remove from the oil and drain on a wire rack set over a baking sheet. Serve immediately with sweet and sour sauce or banana ketchup.",183,3,4,18,2,0,0,0,20,189,152,1,1,535,0,5,0,https://www.kawalingpinoy.com/wp-content/uploads/2017/06/crispy-lumpiang-shanghai-180x180.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Ginisang Pusit,"Ginisang Pusit is a hearty and flavorful seafood dish you'll love with steamed rice. It's easy to make and budget-friendly, too!",10minutes,20minutes,4,"2 pounds squid;  cup vinegar; 4 cloves garlic, peeled and minced;  teaspoon peppercorns, cracked; 1 bay leaf; 2 tablespoons canola oil; 1 onion, peeled and thinly sliced; 2 large Roma tomatoes, chopped; 1 tablespoon fish sauce; salt and pepper to taste","Hold the tail tube portion of the squid and with fingers and pull the cuttlebone (the thin, clear cartilage inside the tube) from inside the body, leaving the ink sack intact. Rinse squid thoroughly and drain well. | In a pot over medium heat, combine squid, vinegar, 2 cloves of the garlic, peppercorns, and bay leaf. Bring to a boil for about 3 to 5 minutes or just until squid changes color. | Remove from heat and drain, reserving about 1 cup of the liquid. | In a pan over medium heat, heat 1 tablespoon of the oil. Add onions and the remaining 2 cloves garlic and cook until softened. | Add tomatoes and cook, mashing with the back of a spoon, until softened. | Add fish sauce and cook for about 1 to 2 minutes. | Add squid and cook, stirring regularly, for about 1 minute. | Add reserved liquid and continue to cook until squid is cooked through and sauce is reduced. | Add the remaining tablespoon of oil and toss. | Season with salt and pepper to taste. Serve hot.",300,12,36,10,1,0,0,0,528,457,697,1,2,333,18,87,2,https://www.kawalingpinoy.com/wp-content/uploads/2020/01/ginisa-pusit-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Adobong Talaba,"Adobong Talaba made of plump oysters cooked in soy sauce, vinegar, and garlic for a mouth-watering seafood dish. Delicious as an appetizer or main entree!",10minutes,15minutes,4,"1 tablespoon canola oil; 2 tablespoons butter; 1 onion, peeled and chopped; 4 cloves garlic, peeled and minced; 2 thumb size ginger, peeled and julienned; 2 pounds oysters, (meat only), drained well;  cup soy sauce; pepper to taste;  cup calamansi juice; salt to taste","In a pan over medium heat, heat oil. Add butter. | Add onions, garlic, and ginger. Cook until softened. | Add oysters and saute for about 1 minute. | Add soy sauce, pepper, and Thai chili peppers. Cook for about 1 minute. | Add calamansi juice and bring to a boil. Continue to cook for about 2 to 3 minutes or until sauce is slightly reduced. | Season with salt to taste. Serve hot.",121,6,3,10,4,1,4,0,24,876,138,1,2,187,9,31,2,https://www.kawalingpinoy.com/wp-content/uploads/2018/04/adobo-talaba-158x158.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Miswa at Patola Soup,Misua with patola and ground pork is a hearty and flavorful soup that's delicious on its own or as a side dish. Perfect with steamed rice!,10minutes,20minutes,4,3 medium patola; 1 tablespoon canola oil; 1 onion; 2 cloves garlic;  pound ground pork; 1 tablespoon fish sauce; 2 cups water; 2 ounces miswa noodles; salt and pepper to taste,"Cut off both ends of the patola and discard. Using a vegetable peeler, peel the skin. Slice the peeled gourd crosswise into about ¼-inch thick. | In a wide pan over medium heat, heat oil. Add onions and garlic and cook until softened. | Add pork and cook, breaking apart with the back of a spoon, until lightly browned. | Add fish sauce and continue to cook, stirring occasionally, for about 1 to 2 minutes. | Add water and bring to a boil, skimming any scum that may float on top. | Lower heat and cook for about 10 minutes or until pork is tender. | Add patola and cook for about 3 to 5 minutes or until tender yet crisp. | Add miswa noodles and cook for about 1 to 2 minutes or until softened. | Season with salt and pepper to taste. Serve hot.",271,20,12,16,5,0,0,0,41,430,600,2,5,294,29,47,1,https://www.kawalingpinoy.com/wp-content/uploads/2020/01/miswa-patola-soup-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Toyomansi Pork Chops,"Toyomansi Pork Chops are Filipino-style pork marinated in soy sauce, calamansi juice, and garlic. So easy to make yet packs amazing flavor that's perfect with steamed rice!",5minutes,10minutes,6,"6 center cut pork loin rib chops, bone-in and about -inch thick;  teaspoon pepper;  cup soy sauce;  cup calamansi juice; 4 cloves garlic, peeled and minced; canola oil","Rinse the pork chops and pat dry. Season with pepper to taste. | In a bowl, combine soy sauce, calamansi juice, and garlic. | Add pork chops, massaging marinade onto meat. Cover with film (or transfer into a resealable bag) and marinate in refrigerator for at least 30 minutes or up to 4 hours. | In a pan over medium-high heat, heat oil until hot but not smoking. | Drain pork chops well, discarding marinade. | Add to hot oil in a single layer and cook for about 2 to 3 minutes or until nicely seared. Turn to the other side and continue to cook for another 1 to 2 minutes or until nicely seared and a thermometer in the center reads 145 F. | Remove from pan and let rest for about  2 to 3 minutes before slicing.",305,2,37,15,5,0,0,0,117,1174,641,1,1,10,4,40,1,https://www.kawalingpinoy.com/wp-content/uploads/2019/05/filipino-toyomansi-pork-chops-1-158x158.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Sinigang na Salmon Belly sa Kamias,Sinigang na Salmon Belly sa Kamias with flavorful fish belly and vegetables in a sour soup is the perfect cold weather comfort food. It's delicious served with steamed rice or enjoyed on its own!,10minutes,20minutes,4,"6 cups water; 1 tablespoon fish sauce; 2 cups kamias; 1 small onion, peeled and quartered; 2 medium tomatoes, quartered; 1 banana chili; 1 cup labanos (radish), peeled and cut into chunks; 1 cup long beans, ends trimmed and cut into 3-inch lengths; 1 pound salmon belly, scaled and cut into pieces; 1 eggplant, stemmed and cut into chunks; 4 pieces okra, ends trimmed; salt to taste; 1 bunch bok choy","In a large pot over medium heat, bring water to a boil. Add fish sauce. | Add kamias, onions, tomatoes, and chili pepper. Cook for about 1 to 2 minutes. | Add radish and cook for about 1 to 2 minutes. | Add long beans, eggplant, and okra and continue to cook for 2 to 3 minutes. | Add bok choy and cook for another 1 to 2 minutes. | Add salmon and continue to cook for about 7 to 10 minutes or until fish changes color and flakes easily and vegetables are tender yet crisp. | Season with salt to taste. Serve hot.",243,17,27,7,1,0,0,0,62,607,1539,7,9,9700,111,270,3,https://www.kawalingpinoy.com/wp-content/uploads/2017/07/sinigang-salmon-belly-kamias-2-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Picadillo,Filipino-style Beef and Chayote soup is easy to make with simple ingredients yet full of flavor. Serve on its own or with steamed rice as a filling and delicious meal.,15minutes,2hours,4,"1 tablespoon canola oil; 1 small onion, peeled and chopped; 2 cloves garlic, peeled and minced; 2 pounds chuck roast, cut into 1 inch cubes; 1 tablespoon fish sauce; 2 large tomatoes, chopped; 3 cups water; 2 pieces chayote, peeled and cut into 1-inch cubes; salt and pepper to taste","In a pot over medium heat, heat oil. Add onions and garlic and cook until softened. | Add beef and cook, stirring occasionally, until no longer pink. | Add fish sauce and continue to cook for about 1 to 2 minutes. | Add tomatoes and cook until softened and begins to release juice. | Add water and bring to a boil. Lower heat, cover and cook for about 1 to 1 ½ hours or until tender. | Add chayote and cook for about 7 to 10 minutes or until tender. | Season with salt and pepper to taste. Serve hot.",351,7,51,11,3,0,0,0,133,1075,1018,1,3,260,11,79,4,https://www.kawalingpinoy.com/wp-content/uploads/2018/06/filipino-picadillo-soup-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Spicy Tahong,Spicy Tahong is super easy to make yet delivers big flavors. Serve it as an appetizer or main dish the whole family will love!,15minutes,15minutes,4,"2 pounds mussels; 4 tablespoons olive oil; 1 head garlic, peeled and minced; 6 Thai chili peppers, stemmed and minced; 1 onion, peeled and sliced thinly; 1 bell pepper, cored, seeded, and cut into thin strips;  cup tomato sauce; 2 tablespoons dry sherry; salt and pepper to taste","Soak the mussels in a bowl of cold water for about 30 minutes. Rinse and drain well. Pull the beard and byssus from the shell to remove. | Place in a pot with enough water to cover. Bring to a boil just until the shells begin to open. | Completely pry open the shells and using a small knife, cut the rubbery muscle which holds the mussel on the shell. Discard shells and set aside the meat. | In a wide pan over medium heat, warm olive oil. Add garlic and chili peppers and cook, stirring regularly, for about 1 to 2 minutes or until fragrant. | Increase the heat to high. Add onions and bell pepper and cook, stirring regularly, for about 1 minute or until tender yet crisp. | Add mussels and continue to cook for about 3 to 5 minutes. | Add tomato sauce and wine. Continue to cook for about 4 to 5 minutes, stirring regularly. Season with salt and pepper to taste.",262,12,15,17,2,2,11,0,32,408,557,1,3,416,49,56,5,https://www.kawalingpinoy.com/wp-content/uploads/2014/08/spicy-tahong-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
Chicken Pochero,"Make Sunday lunch extra special with Chicken Pochero! Chockful of potatoes, saba bananas, chorizo, and vegetables, this classic Filipino stew is hearty, tasty and sure to be a family favorite!",15minutes,40minutes,6," cup canola oil; 3 saba bananas, peeled and halved; 2 medium potatoes, peeled and quartered; 1 onion, peeled and thinly sliced; 2 cloves garlic, peeled and minced; 3 pounds chicken, cut into serving parts; 1 tablespoon fish sauce; 1 cup tomato sauce; 3 cups water; 2 chorizo de bilbao, cut into 1-inch thick pieces; 1 cup garbanzo beans; 12 pieces green beans, ends trimmed;  napa cabbage, end trimmed and leaves halved; 1 bunch pechay, ends trimmed and leaves separated; salt and pepper to taste","In a pot over medium heat, heat oil. Add bananas and fry until lightly browned. Remove from pan and drain on paper towels. | Add potatoes and fry until lightly browned. Remove from pan and drain on paper towels. | Remove excess oil except for about 2 tablespoons. Add onions and garlic and cook until softened. | Add chicken and cook, stirring occasionally, until lightly browned and juices run clear. | Add fish sauce and cook for another 1 to 2 minutes. | Add tomato sauce and water and bring to a boil, skimming any scum that accumulates on top. | Lower heat, cover, and cook for about 15 to 20 minutes or until chicken is cooked. | Add potatoes and cook until tender. | Add chorizo de bilbao, garbanzo beans, and bananas. Cook until heated through. | Add green beans and napa cabbage and cook for another 2 to 3 minutes. | Add pechay and cook for about 1 minute or until vegetables are tender yet crisp. Serve hot. | Season with salt and pepper to taste.",853,54,52,50,14,0,0,0,157,1474,1999,14,20,8540,128,348,10,https://www.kawalingpinoy.com/wp-content/uploads/2013/12/chicken-pochero-7-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
